temperature,pressure,humidity,rain,day_or_night,weather
75,29.46,91,0.0,0,11
76,29.44,90,0.0,1,6
75,29.46,91,0.0,0,11
77,29.4,91,0.0,0,11
83,29.39,82,0.0,1,4
75,29.36,90,0.0,1,5
75,29.31,91,0.0,0,10
82,29.44,82,0.0,0,3
78,29.43,85,0.0,0,2
80,29.43,87,0.0,0,2
82,29.34,84,0.0,1,10
78,29.39,91,0.0,1,6
78,29.53,91,0.02,1,1
74,29.43,91,1.94,1,11
82,29.34,84,0.0,1,10
75,29.44,91,0.0,0,9
82,29.37,77,0.0,1,4
76,29.41,91,0.0,1,9
77,29.36,91,0.0,1,10
78,29.37,89,0.0,0,4
77,29.36,91,0.0,1,10
78,29.5,90,0.0,1,8
80,29.37,87,0.0,1,7
76,29.35,91,0.0,1,9
81,29.43,94,0.0,1,8
75,29.47,91,0.0,0,7
77,29.39,88,0.0,1,10
85,29.42,68,0.0,1,1
74,29.43,91,1.94,1,11
77,29.43,91,0.0,0,7
76,29.36,90,0.0,0,6
74,29.44,91,0.0,0,4
76,29.47,80,0.0,0,1
82,29.34,84,0.0,1,10
87,29.41,65,0.0,1,7
78,29.45,90,0.0,0,7
76,29.36,90,0.0,1,9
70,29.39,89,0.0,0,4
75,29.45,91,0.0,0,5
78,29.57,65,0.0,0,2
82,29.39,81,0.0,1,4
81,29.43,86,0.0,0,3
74,29.39,93,0.0,0,6
81,29.36,80,0.0,1,5
77,29.36,91,0.0,1,10
76,29.46,88,0.0,0,3
82,29.43,85,0.0,0,7
76,29.53,91,0.0,0,3
75,29.51,91,0.0,1,8
75,29.43,91,0.0,1,9
82,29.41,75,0.0,0,4
75,29.31,91,0.0,0,10
74,29.36,91,0.0,0,11
79,29.35,89,1.33,1,1
74,29.32,93,0.0,0,6
79,29.44,79,0.0,1,4
81,29.33,83,0.0,0,1
86,29.41,71,0.0,0,2
81,29.51,75,0.0,0,2
77,29.45,91,0.0,0,9
77,29.36,91,0.0,1,10
83,29.4,82,0.01,1,4
74,29.38,93,0.0,0,6
87,29.5,60,0.0,1,3
73,29.44,91,0.0,0,4
75,29.38,91,0.0,1,9
83,29.48,73,0.0,0,1
77,29.43,91,0.0,0,7
77,29.46,88,0.0,0,5
79,29.31,84,0.0,1,4
76,29.41,91,0.0,0,1
82,29.47,80,0.0,1,5
78,29.36,86,0.0,0,4
77,29.53,79,0.0,0,2
75,29.38,91,0.0,1,9
87,29.55,55,0.0,1,2
89,29.31,69,0.0,1,1
76,29.43,91,0.0,0,10
79,29.52,78,0.0,1,7
89,29.45,60,0.0,1,3
75,29.42,93,0.0,0,8
77,29.39,88,0.0,1,10
77,29.55,74,0.0,0,2
75,29.38,91,0.0,1,9
75,29.49,91,0.0,0,6
76,29.4,91,0.0,0,10
76,29.49,91,1.24,1,4
75,29.42,93,0.0,0,8
78,29.48,85,0.0,1,8
75,29.36,91,0.0,0,10
78,29.58,80,0.0,0,5
77,29.38,83,0.0,0,1
80,29.42,92,0.0,0,8
76,29.38,91,0.0,0,2
76,29.41,91,0.0,1,9
85,29.36,79,0.0,0,3
80,29.38,82,0.0,1,4
84,29.38,80,0.0,0,5
86,29.33,68,0.0,1,3
76,29.41,90,0.0,1,11
80,29.41,71,0.0,0,1
77,29.54,91,0.0,1,8
81,29.34,92,0.0,0,5
82,29.45,75,0.0,1,1
83,29.44,73,0.01,1,3
77,29.41,88,0.0,0,4
84,29.38,73,0.0,0,1
75,29.46,91,0.0,0,4
83,29.47,85,0.0,1,4
83,29.41,69,0.0,1,3
73,29.4,91,0.0,1,6
78,29.35,90,0.0,0,6
76,29.45,90,0.0,0,7
75,29.46,91,0.0,0,11
77,29.36,91,0.0,1,10
82,29.52,75,0.0,0,4
77,29.54,71,0.0,1,2
77,29.36,91,0.0,1,10
78,29.47,82,0.0,0,3
77,29.52,91,0.0,1,1
80,29.46,84,0.0,0,4
77,29.47,90,0.0,0,3
76,29.36,90,0.0,1,10
76,29.36,90,0.0,1,10
75,29.36,91,0.0,0,10
77,29.46,88,0.0,0,5
85,29.41,77,0.0,1,5
73,29.36,93,0.0,0,6
83,29.39,68,0.0,1,2
73,29.33,93,0.0,0,4
75,29.36,91,0.0,0,10
77,29.39,88,0.0,1,10
78,29.47,88,0.0,0,2
77,29.4,85,0.0,0,7
73,29.34,91,0.0,0,6
86,29.45,61,0.0,1,3
78,29.47,82,0.0,0,3
74,29.5,65,0.0,0,2
80,29.38,84,0.0,0,5
77,29.46,83,0.12,1,4
80,29.51,57,0.0,1,2
76,29.45,91,0.0,0,8
86,29.4,61,0.0,1,1
78,29.41,84,0.0,1,4
77,29.45,90,0.0,0,8
89,29.36,67,0.0,1,1
77,29.54,91,0.0,1,8
80,29.37,81,0.0,1,5
76,29.39,90,0.0,0,5
78,29.54,90,0.0,1,8
79,29.49,82,0.0,0,2
75,29.41,95,0.0,0,8
76,29.43,91,0.0,0,10
77,29.45,91,0.0,0,8
82,29.34,84,0.0,1,10
76,29.4,91,0.0,0,10
76,29.4,91,0.0,0,10
80,29.36,94,0.0,0,8
83,29.51,76,0.0,0,3
76,29.4,91,0.0,1,6
77,29.4,91,0.0,0,11
85,29.48,75,0.0,0,5
77,29.4,91,0.0,0,11
76,29.45,91,0.0,0,8
77,29.49,91,0.86,1,3
74,29.36,91,0.0,0,11
78,29.37,91,0.0,0,8
81,29.5,72,0.0,0,2
75,29.46,91,0.0,0,11
76,29.4,91,0.0,0,5
80,29.53,82,0.07,1,1
76,29.41,90,0.0,1,11
78,29.51,71,0.0,0,2
77,29.54,91,0.0,1,8
78,29.48,85,0.0,1,8
78,29.4,90,0.0,0,4
75,29.44,91,0.0,0,9
77,29.45,91,0.0,0,8
71,29.45,87,0.0,1,6
77,29.47,91,0.0,1,6
75,29.36,91,0.0,0,6
88,29.41,66,0.0,1,1
75,29.43,91,0.0,1,9
80,29.4,92,0.0,0,5
83,29.41,82,0.0,0,3
77,29.45,91,0.0,0,9
76,29.45,90,0.0,0,8
77,29.39,88,0.0,1,10
79,29.53,90,0.0,0,5
73,29.49,83,0.0,0,2
87,29.33,68,0.0,1,3
83,29.44,75,0.0,0,3
75,29.34,91,0.0,1,6
82,29.34,84,0.0,1,10
76,29.44,90,0.0,1,6
88,29.46,64,0.0,1,3
87,29.3,75,0.0,1,4
75,29.44,91,0.0,0,9
79,29.29,90,0.0,0,6
74,29.42,91,0.0,0,6
80,29.54,89,0.0,0,6
74,29.41,93,0.0,0,6
76,29.49,91,0.0,0,8
78,29.43,87,0.0,1,4
77,29.48,85,0.0,0,4
76,29.36,90,0.0,1,10
76,29.42,82,0.0,0,7
74,29.4,91,0.0,0,6
76,29.47,91,0.0,0,6
76,29.41,90,0.0,1,11
75,29.41,95,0.0,0,8
75,29.36,91,0.0,0,5
75,29.48,91,0.0,0,3
77,29.4,86,0.0,1,7
75,29.39,93,0.0,0,9
78,29.48,84,0.0,0,4
82,29.49,70,0.0,0,1
77,29.4,91,0.0,0,11
79,29.41,86,0.0,0,5
74,29.35,93,0.0,0,9
77,29.44,86,0.0,0,7
82,29.38,77,0.0,1,1
75,29.46,91,0.0,0,11
77,29.45,91,0.0,0,9
76,29.49,91,0.0,0,8
77,29.52,90,0.0,1,9
77,29.39,80,0.0,0,4
75,29.33,91,0.0,0,6
82,29.46,80,0.0,0,2
75,29.41,90,0.0,0,5
79,29.38,86,0.0,0,4
74,29.4,91,0.0,0,6
74,29.43,91,1.94,1,11
75,29.36,93,0.0,0,6
77,29.54,85,0.0,1,3
75,29.43,91,0.0,1,9
76,29.49,91,1.24,1,4
77,29.4,91,0.0,0,11
75,29.35,90,0.0,0,6
75,29.4,91,0.0,0,5
74,29.42,91,0.0,0,8
75,29.44,91,0.0,0,8
74,29.45,75,0.0,0,3
75,29.31,91,0.0,0,10
80,29.34,84,0.0,1,4
74,29.43,91,1.94,1,11
76,29.4,91,0.0,0,10
81,29.39,75,0.0,1,4
90,29.35,64,0.0,1,5
87,29.57,61,0.0,1,3
80,29.36,86,0.0,1,4
77,29.39,88,0.0,1,10
78,29.47,77,0.0,0,5
75,29.45,91,0.0,0,8
84,29.42,73,0.0,1,1
77,29.39,88,0.0,1,10
87,29.39,64,0.0,1,3
76,29.41,90,0.0,1,11
71,29.49,82,0.0,0,2
73,29.42,91,0.0,0,6
76,29.42,82,0.0,0,7
75,29.47,86,0.0,0,7
74,29.36,91,0.0,1,6
75,29.38,93,0.0,0,9
82,29.34,84,0.0,1,10
77,29.39,90,0.0,0,7
76,29.41,91,0.0,1,9
76,29.43,91,0.0,0,10
77,29.49,90,0.0,0,1
77,29.45,88,0.0,0,5
84,29.54,69,0.0,0,1
80,29.47,84,0.0,0,4
72,29.47,87,0.0,0,5
78,29.3,91,0.0,1,4
75,29.51,91,0.0,1,8
75,29.38,91,0.0,0,5
80,29.58,76,0.0,0,2
75,29.48,91,0.0,0,6
76,29.4,91,0.0,0,8
84,29.43,83,1.22,1,1
81,29.4,83,0.0,1,4
75,29.47,91,0.0,0,7
76,29.42,91,0.0,0,6
78,29.49,85,0.0,0,3
83,29.44,75,0.0,0,3
80,29.38,81,0.0,1,4
76,29.41,91,0.0,1,9
74,29.48,91,0.0,0,6
80,29.44,87,0.0,0,1
74,29.42,91,0.0,0,8
74,29.4,91,0.0,0,6
74,29.34,91,0.0,1,6
75,29.47,91,0.0,0,7
76,29.35,91,0.0,1,9
74,29.43,91,1.94,1,11
76,29.42,82,0.0,0,7
85,29.47,63,0.0,1,2
77,29.39,88,0.0,1,10
75,29.31,91,0.0,0,10
77,29.39,88,0.0,1,10
74,29.51,91,0.0,0,7
75,29.4,93,0.0,0,8
80,29.41,82,0.0,0,5
74,29.36,91,0.0,0,11
90,29.35,64,0.0,1,5
81,29.43,94,0.0,1,8
74,29.35,93,0.0,0,9
75,29.45,91,0.0,0,8
77,29.4,91,0.0,0,11
73,29.36,93,0.0,0,6
76,29.45,91,0.0,0,8
82,29.34,84,0.0,1,10
74,29.35,93,0.0,0,9
82,29.52,75,0.0,0,4
76,29.43,91,0.0,0,10
74,29.4,83,0.0,0,2
75,29.38,93,0.0,0,9
79,29.52,78,0.0,1,7
78,29.52,80,0.0,1,4
76,29.34,91,0.0,0,7
78,29.39,87,0.0,0,2
79,29.5,84,0.07,1,3
90,29.35,64,0.0,1,5
83,29.49,82,0.0,0,4
76,29.6,75,0.0,0,2
81,29.38,83,0.0,1,4
80,29.53,78,0.0,0,5
76,29.45,90,0.0,0,8
73,29.42,91,0.0,0,6
77,29.52,90,0.0,1,9
77,29.45,91,0.0,0,9
75,29.34,91,0.0,1,6
82,29.44,82,0.0,0,3
80,29.52,81,0.0,0,2
81,29.39,81,0.0,0,1
75,29.46,91,0.0,0,11
83,29.42,73,0.0,1,4
75,29.36,91,0.0,0,5
76,29.54,71,0.0,0,2
78,29.47,77,0.0,0,5
85,29.43,79,0.0,0,2
82,29.43,60,0.0,0,2
77,29.4,85,0.0,1,7
78,29.42,88,0.0,0,2
83,29.44,73,0.0,0,3
75,29.41,95,0.0,0,8
83,29.39,79,0.0,1,1
77,29.36,91,0.0,1,10
74,29.35,93,0.0,0,9
79,29.4,87,0.0,1,4
76,29.43,91,0.0,0,8
77,29.47,78,0.0,0,2
80,29.47,84,0.0,0,4
76,29.46,91,0.0,0,7
77,29.4,91,0.0,0,11
71,29.52,70,0.0,1,2
74,29.41,91,0.0,0,7
77,29.38,90,2.68,1,4
75,29.4,91,0.0,0,5
75,29.4,91,0.0,0,5
85,29.42,68,0.0,1,1
74,29.49,95,0.0,0,9
74,29.36,91,0.0,0,8
74,29.52,91,0.0,1,8
76,29.4,91,0.0,0,10
77,29.4,91,0.0,0,11
78,29.44,88,0.0,1,4
78,29.48,91,0.98,1,4
74,29.32,91,0.0,1,6
83,29.46,66,0.0,1,2
76,29.38,88,0.0,0,4
74,29.47,91,0.0,0,8
78,29.4,90,0.0,0,5
79,29.34,85,0.0,1,5
74,29.36,91,0.0,0,11
75,29.44,91,0.0,0,9
76,29.27,86,0.0,1,4
80,29.36,89,0.0,0,4
76,29.5,72,0.0,0,3
79,29.46,86,0.0,0,3
74,29.36,91,0.0,0,11
81,29.36,86,0.0,0,5
76,29.43,86,0.0,0,1
80,29.44,86,0.36,1,3
76,29.4,91,0.0,0,10
77,29.39,80,0.0,0,3
74,29.42,91,0.0,0,8
74,29.48,83,0.0,0,1
74,29.34,91,0.0,1,6
80,29.42,89,0.0,0,7
82,29.39,71,0.0,1,3
75,29.39,93,0.0,0,6
75,29.4,91,0.0,0,5
74,29.36,91,0.0,0,11
77,29.46,77,0.0,0,5
77,29.47,91,0.0,0,6
78,29.36,84,0.0,1,7
78,29.5,90,0.0,1,8
76,29.36,90,0.0,1,10
76,29.41,91,0.0,1,9
78,29.41,84,0.0,1,4
76,29.36,90,0.0,1,9
83,29.44,75,0.0,1,5
75,29.46,91,0.0,0,11
82,29.48,78,0.0,0,3
75,29.35,90,0.0,0,6
82,29.36,82,0.0,1,4
74,29.43,91,1.94,1,11
76,29.4,91,0.0,0,5
74,29.43,91,1.94,1,11
75,29.4,93,0.0,0,8
77,29.4,91,0.0,0,11
78,29.34,85,0.0,0,1
82,29.49,81,0.0,1,3
79,29.5,84,0.07,1,3
76,29.36,90,0.0,1,9
75,29.4,91,0.0,0,7
86,29.39,69,0.0,1,1
75,29.48,91,0.0,0,7
81,29.51,68,0.0,0,2
77,29.4,91,0.0,0,11
76,29.43,91,0.0,0,10
79,29.27,84,0.0,1,4
80,29.5,78,0.0,0,2
75,29.47,86,0.0,0,7
75,29.48,91,0.0,0,6
74,29.52,91,0.0,1,8
76,29.36,90,0.0,1,10
76,29.41,91,0.0,1,9
73,29.36,93,0.0,0,6
81,29.49,78,0.0,1,7
76,29.41,90,0.0,1,11
78,29.35,90,0.0,0,6
78,29.4,87,0.0,0,1
78,29.5,90,0.0,1,8
75,29.46,91,0.0,0,11
75,29.35,90,0.0,0,6
77,29.54,91,0.0,1,8
74,29.41,91,0.0,0,6
76,29.41,88,0.0,0,2
78,29.36,84,0.0,1,7
76,29.4,91,0.0,0,10
75,29.44,91,0.0,0,9
77,29.54,91,0.0,1,8
84,29.53,64,0.0,1,1
78,29.47,83,0.0,0,4
76,29.41,90,0.0,0,7
85,29.41,76,0.0,0,5
75,29.47,86,0.0,0,7
74,29.36,91,0.0,0,11
75,29.44,91,0.0,0,9
77,29.59,82,0.0,1,2
81,29.42,80,0.0,0,1
75,29.46,85,1.82,1,4
79,29.4,69,0.0,0,2
78,29.46,91,0.0,0,6
78,29.47,79,0.0,0,2
83,29.43,77,0.0,0,1
87,29.43,70,0.0,1,1
73,29.51,84,0.0,0,3
84,29.34,82,0.0,1,4
76,29.43,91,0.0,0,10
77,29.36,91,0.0,1,10
76,29.41,90,0.0,1,11
76,29.45,91,0.0,0,8
77,29.41,90,0.0,0,4
80,29.47,66,0.0,0,2
77,29.4,91,0.0,0,11
78,29.54,90,0.0,1,8
78,29.4,90,0.0,0,5
90,29.41,64,0.0,1,3
77,29.36,91,0.0,1,10
74,29.36,91,0.0,0,11
85,29.54,68,0.0,1,1
77,29.47,91,0.0,1,6
75,29.42,81,0.0,0,2
74,29.48,86,0.0,0,2
77,29.54,88,0.0,1,8
77,29.4,91,0.0,0,4
77,29.39,88,0.0,1,10
82,29.43,85,0.0,0,7
77,29.51,93,0.0,0,4
86,29.41,61,0.0,1,2
80,29.4,92,0.0,0,5
77,29.46,88,0.0,0,5
74,29.35,93,0.0,0,9
77,29.52,90,0.0,1,9
78,29.36,85,0.0,1,5
74,29.52,91,0.0,0,6
77,29.43,90,0.0,0,6
76,29.36,83,0.0,0,5
75,29.34,91,0.0,1,6
78,29.36,84,0.01,1,4
73,29.42,91,0.0,0,6
75,29.39,93,0.0,0,9
75,29.36,93,0.0,1,6
82,29.54,80,0.0,0,5
75,29.31,91,0.0,0,10
77,29.45,90,1.43,1,7
75,29.4,91,0.0,0,4
85,29.36,67,0.0,1,7
90,29.43,61,0.0,1,3
79,29.42,87,0.0,1,1
77,29.4,91,0.0,0,11
81,29.44,75,0.0,1,1
81,29.49,74,0.0,0,1
77,29.4,85,1.11,1,4
75,29.31,91,0.0,0,10
76,29.44,91,0.0,0,7
75,29.46,91,0.0,0,11
75,29.36,91,0.0,0,5
75,29.34,91,0.0,1,6
74,29.43,91,1.94,1,11
80,29.42,92,0.0,0,8
83,29.41,69,0.0,1,3
75,29.36,91,0.0,0,10
77,29.39,90,0.0,0,7
80,29.53,82,0.0,0,5
78,29.54,84,0.0,0,3
75,29.46,91,0.0,0,11
77,29.5,86,0.0,1,8
75,29.36,91,0.0,0,6
79,29.31,84,0.0,1,4
75,29.43,91,0.0,1,9
76,29.43,91,0.0,0,10
73,29.35,91,0.0,1,6
83,29.43,76,0.0,0,3
76,29.34,91,0.97,1,7
75,29.36,93,0.0,0,6
75,29.38,93,0.0,0,9
76,29.39,90,0.0,0,5
74,29.36,91,0.0,0,11
86,29.29,70,0.0,1,1
78,29.39,89,0.0,0,1
76,29.4,91,0.0,0,10
76,29.43,91,0.0,0,10
75,29.46,91,0.0,0,11
74,29.43,91,1.94,1,11
84,29.44,65,0.0,1,1
82,29.39,81,0.0,1,4
75,29.44,91,0.0,0,9
89,29.38,63,0.0,1,3
77,29.48,91,0.0,0,5
77,29.39,88,0.0,1,10
77,29.45,90,0.0,0,8
77,29.44,85,0.0,0,4
75,29.43,91,0.0,1,9
76,29.41,90,0.0,1,11
76,29.38,91,0.0,0,4
74,29.34,91,0.0,1,6
76,29.37,91,0.0,0,4
77,29.4,85,0.0,0,7
74,29.36,91,0.0,0,11
83,29.53,76,0.0,0,3
74,29.52,91,0.0,0,6
76,29.41,90,0.0,1,11
84,29.4,73,0.0,1,5
87,29.47,61,0.0,1,1
75,29.39,93,0.0,0,9
77,29.39,88,0.0,1,10
75,29.43,91,0.0,1,9
75,29.36,91,0.0,0,5
82,29.36,75,0.0,1,4
77,29.47,91,0.0,0,6
90,29.41,64,0.0,1,3
74,29.41,93,0.0,0,7
76,29.31,90,0.0,0,7
82,29.34,84,0.0,1,10
75,29.44,91,0.0,0,9
77,29.52,91,0.22,1,1
74,29.37,91,0.0,0,6
79,29.47,76,0.0,1,1
75,29.44,91,0.0,0,8
81,29.53,81,0.0,0,2
75,29.51,91,0.0,1,8
87,29.41,65,0.0,1,7
75,29.46,91,0.0,0,11
76,29.44,88,0.0,0,7
75,29.39,93,0.0,0,9
81,29.45,78,0.0,0,4
83,29.41,76,0.0,0,5
76,29.49,86,0.0,0,5
74,29.46,93,0.0,0,6
84,29.34,73,0.0,0,3
75,29.36,91,0.0,0,10
74,29.49,91,0.0,0,3
84,29.4,73,0.0,1,5
75,29.38,91,0.0,1,9
76,29.36,90,0.0,1,10
76,29.4,91,0.0,0,10
76,29.38,91,0.0,0,4
83,29.47,58,0.0,1,2
74,29.43,91,1.94,1,11
79,29.53,67,0.0,0,2
76,29.4,91,0.0,0,8
76,29.44,88,0.0,0,7
74,29.43,91,1.94,1,11
75,29.41,90,0.0,0,5
70,29.43,91,0.0,0,7
76,29.35,91,0.0,1,9
76,29.4,91,0.0,0,10
77,29.5,86,0.0,1,8
75,29.49,91,0.0,0,6
75,29.4,91,0.0,0,9
73,29.43,86,0.0,0,2
84,29.37,72,0.0,1,5
77,29.54,88,0.0,1,8
85,29.41,76,0.0,0,5
80,29.42,92,0.0,0,8
86,29.41,69,0.0,1,3
80,29.36,94,0.0,0,8
76,29.45,91,0.0,0,8
85,29.46,62,0.0,1,1
78,29.37,91,0.0,0,8
77,29.4,91,0.0,0,11
76,29.41,90,0.0,1,11
76,29.41,90,0.0,1,11
84,29.47,73,0.0,1,1
81,29.4,83,0.0,1,4
74,29.36,91,0.0,0,11
78,29.49,84,0.0,0,3
76,29.27,86,0.0,1,4
74,29.44,91,0.0,0,4
74,29.43,91,1.94,1,11
76,29.36,90,0.0,0,6
76,29.36,91,0.0,0,4
81,29.41,80,0.0,0,5
77,29.54,91,0.0,1,8
80,29.37,81,0.0,1,5
76,29.36,90,0.0,1,10
75,29.44,91,0.0,0,8
76,29.35,88,0.0,1,7
83,29.41,70,0.0,1,5
75,29.36,93,0.0,0,6
88,29.43,64,0.0,1,2
77,29.45,91,0.0,0,8
73,29.35,91,0.0,0,7
85,29.37,81,0.0,0,5
86,29.38,70,0.0,1,3
76,29.46,88,0.0,0,3
85,29.36,67,0.0,1,7
85,29.43,64,0.0,1,3
85,29.4,67,0.0,1,1
82,29.34,84,0.0,1,10
75,29.31,91,0.0,0,10
77,29.33,90,0.0,0,4
78,29.31,86,0.0,0,3
75,29.46,91,0.0,0,11
86,29.47,74,0.0,0,3
75,29.46,90,0.0,1,5
83,29.41,76,0.0,0,5
76,29.49,86,0.0,0,5
76,29.48,90,0.22,1,1
77,29.4,91,0.0,0,11
77,29.37,88,0.0,0,5
80,29.38,84,0.0,0,5
78,29.41,91,0.0,0,5
78,29.5,90,0.0,1,8
76,29.55,88,0.58,1,7
77,29.49,62,0.0,0,2
75,29.35,91,0.0,0,4
76,29.33,95,0.0,1,5
76,29.4,91,0.0,0,10
84,29.38,79,0.0,0,3
75,29.33,93,0.0,0,6
78,29.48,85,0.0,1,8
82,29.41,75,0.0,1,4
78,29.37,91,0.0,0,8
80,29.43,87,0.0,0,2
75,29.39,93,0.0,0,9
83,29.42,73,0.0,0,2
77,29.49,86,0.0,0,5
76,29.4,93,0.0,1,6
76,29.47,91,0.0,0,6
85,29.36,67,0.0,1,7
76,29.51,71,0.0,0,1
84,29.32,80,0.0,1,1
80,29.38,81,0.0,1,4
80,29.39,86,0.24,1,3
76,29.39,90,0.0,0,5
72,29.41,91,0.0,0,6
83,29.48,77,0.0,0,2
82,29.32,77,0.0,1,3
76,29.41,90,0.0,1,11
80,29.44,87,0.0,0,1
84,29.42,72,0.0,1,1
78,29.49,90,0.0,0,5
73,29.49,93,0.0,0,1
77,29.4,91,0.0,0,11
82,29.54,80,0.0,0,5
76,29.35,91,0.0,1,9
76,29.36,90,0.0,1,9
74,29.41,91,0.0,0,7
77,29.4,90,0.85,1,7
75,29.48,91,0.0,0,7
76,29.46,91,0.0,0,7
76,29.36,91,0.0,0,6
74,29.36,91,0.0,0,11
75,29.41,91,0.0,0,4
83,29.41,76,0.0,0,5
77,29.52,90,0.0,1,9
79,29.29,90,0.0,0,6
81,29.43,94,0.0,1,8
76,29.45,91,0.0,0,8
77,29.36,91,0.0,1,10
78,29.5,70,0.0,1,2
87,29.45,61,0.0,1,3
82,29.34,84,0.0,1,10
74,29.36,91,0.0,0,8
82,29.41,73,0.0,0,3
81,29.41,80,0.0,0,5
87,29.29,68,0.0,1,4
80,29.53,78,0.0,0,5
73,29.43,91,0.0,0,1
75,29.43,91,0.0,1,9
78,29.5,90,0.0,1,8
82,29.34,84,0.0,1,10
73,29.48,90,0.0,0,5
82,29.46,75,0.0,0,2
81,29.35,81,0.0,1,1
78,29.35,88,0.0,0,6
75,29.38,91,0.0,1,9
81,29.43,94,0.0,1,8
76,29.36,90,0.0,1,10
77,29.36,91,0.0,1,10
78,29.51,83,0.0,0,1
75,29.44,91,0.0,0,8
74,29.43,91,1.94,1,11
74,29.52,91,0.0,1,8
76,29.45,90,0.0,0,8
78,29.5,90,0.0,1,8
83,29.42,76,0.0,1,7
86,29.34,77,0.0,1,1
79,29.37,90,0.0,1,4
74,29.45,91,0.0,1,6
80,29.45,86,0.0,0,5
75,29.35,91,0.0,0,6
77,29.39,88,0.0,1,10
77,29.46,77,0.0,0,5
75,29.31,91,0.0,0,7
73,29.35,91,0.0,0,7
76,29.36,90,0.0,0,6
81,29.34,92,0.0,0,5
75,29.35,90,0.0,0,6
75,29.4,91,0.0,0,1
74,29.43,91,1.94,1,11
77,29.45,90,0.0,0,8
81,29.43,78,0.0,0,5
85,29.45,55,0.0,1,2
77,29.35,88,0.0,0,5
72,29.41,91,0.0,0,6
75,29.43,91,0.0,1,9
78,29.51,66,0.0,0,3
77,29.4,85,0.0,1,7
75,29.36,91,0.0,0,10
75,29.46,91,0.0,1,8
77,29.54,88,0.0,1,8
76,29.41,91,0.0,1,9
80,29.52,87,0.0,0,3
74,29.4,91,0.0,0,6
79,29.48,75,0.0,0,2
82,29.34,84,0.0,1,10
75,29.41,91,1.94,1,6
77,29.59,71,0.0,0,2
77,29.52,90,0.0,1,9
77,29.43,91,0.99,1,1
75,29.44,91,0.0,0,9
76,29.31,93,0.0,1,4
74,29.39,93,0.0,0,6
78,29.37,91,0.0,0,8
90,29.47,60,0.0,1,1
72,29.59,76,0.0,1,2
76,29.49,74,0.0,0,2
76,29.36,91,0.0,0,6
74,29.48,91,0.0,0,6
74,29.43,91,1.94,1,11
81,29.59,68,0.0,0,3
75,29.44,91,0.0,0,9
77,29.32,91,0.0,1,4
84,29.49,77,0.0,0,5
77,29.4,85,0.0,1,7
82,29.34,84,0.0,1,10
74,29.43,91,1.94,1,11
74,29.43,91,1.94,1,11
75,29.46,91,0.0,0,11
80,29.42,92,0.0,0,8
78,29.4,82,0.0,0,5
75,29.4,91,0.0,0,9
75,29.41,95,0.0,0,8
76,29.4,91,0.0,0,10
77,29.39,91,0.0,0,7
84,29.4,72,0.0,0,3
77,29.45,91,0.0,0,9
75,29.38,91,0.0,1,9
78,29.45,90,0.0,0,7
82,29.32,77,0.0,1,4
86,29.45,73,0.0,1,5
84,29.45,75,0.0,0,5
75,29.46,91,0.0,0,11
76,29.44,74,0.0,0,2
76,29.43,88,0.0,0,4
83,29.47,75,0.0,1,5
76,29.41,91,0.0,1,9
85,29.37,81,0.0,0,5
76,29.47,88,0.0,0,3
73,29.52,78,0.0,1,2
75,29.41,97,0.91,1,4
82,29.34,84,0.0,1,10
81,29.41,83,0.0,0,1
75,29.48,91,0.0,0,6
77,29.4,91,0.0,0,11
77,29.4,91,0.0,0,11
75,29.46,91,0.0,0,11
75,29.46,91,0.0,0,11
77,29.49,90,0.0,0,8
77,29.36,91,0.0,1,10
77,29.4,91,0.0,0,4
74,29.42,91,0.0,0,6
78,29.47,77,0.0,0,5
77,29.4,91,0.0,0,11
78,29.46,91,0.0,0,6
76,29.4,93,0.0,1,6
80,29.53,76,0.0,0,2
77,29.48,91,0.0,0,5
77,29.4,91,0.0,0,11
71,29.45,87,0.0,1,6
75,29.38,91,0.0,1,9
76,29.39,91,0.0,1,6
83,29.32,76,0.0,0,1
85,29.39,69,0.0,1,3
76,29.49,91,0.0,0,8
75,29.4,91,0.0,0,9
74,29.36,91,0.0,0,11
78,29.54,90,0.0,1,8
77,29.39,91,0.0,0,4
77,29.4,91,0.0,0,11
76,29.38,90,0.0,0,4
76,29.41,90,0.0,1,11
74,29.52,91,0.0,1,8
77,29.5,90,0.0,0,4
77,29.4,91,0.0,0,11
74,29.32,93,0.0,0,6
78,29.46,91,0.0,0,6
76,29.39,91,0.0,1,6
76,29.31,90,0.0,0,7
74,29.49,91,0.0,0,4
89,29.45,60,0.0,1,3
77,29.36,91,0.0,1,10
82,29.49,71,0.0,0,3
72,29.49,79,0.0,0,2
75,29.42,93,0.0,0,8
76,29.41,90,0.0,0,7
80,29.57,86,0.01,1,3
76,29.36,91,0.0,0,7
74,29.43,91,1.94,1,11
77,29.4,86,0.0,1,7
75,29.46,91,0.0,0,11
76,29.35,91,0.0,1,9
75,29.43,91,0.0,1,9
74,29.45,75,0.0,0,3
77,29.4,86,0.0,1,7
74,29.42,91,0.0,0,8
78,29.49,70,0.0,0,2
76,29.34,91,0.0,1,6
77,29.46,90,0.0,0,4
74,29.32,91,0.0,1,6
76,29.43,90,0.0,0,7
76,29.48,90,0.22,1,1
76,29.33,95,0.0,1,5
76,29.4,91,0.0,0,5
87,29.55,69,0.0,1,1
85,29.45,69,0.0,1,5
75,29.36,91,0.0,0,10
